n_people,window1_tg,window2_tg,window3_tg,window4_tg,room_size,date,time,ext_temperature,shutter1_tg,shutter2_tg,shutter3_tg,shutter4_tg,temperature_opt,co2_opt,pressure_opt,brightness_opt,humidity_opt,window1_now,window2_now,window3_now,window4_now,shutter1_now,shutter2_now,shutter3_now,shutter4_now,temperature_now,co2_now,pressure_now,brightness_now,humidity_now
4,0,1,0,0,25,2024-06-02,11:02:00,28.0,0.95,0.8499999999999999,0.5499999999999996,0.7499999999999998,21.0,409.0824434164115,0.98,4.500000000000001,67.41,0,0,0,0,0.9,0.9,0.6,0.8,21.043497305581464,443.18422458267105,1.0589658145931198,4.752877764832531,74.56171412482665
4,0,1,0,0,25,2024-06-02,11:03:00,28.0,1.0,0.7999999999999998,0.5499999999999996,0.6999999999999997,21.0,459.59728514048027,0.98,4.500000000000001,33.27,0,1,0,0,0.9,0.8,0.6,0.7,22.490650046063678,448.0019154099631,0.8602845005140582,4.221407647451754,31.3124222994957
4,0,1,0,0,25,2024-06-02,11:04:00,28.0,1.0,0.7999999999999998,0.5499999999999996,0.6999999999999997,21.0,480.6919638559534,0.98,4.500000000000001,39.99,0,1,0,0,0.9,0.8,0.5,0.6,20.273791953567226,445.9973831559281,1.114460807205593,5.024279911222187,37.18779089362012
4,0,1,0,0,25,2024-06-02,11:05:00,28.0,1.0,0.8499999999999999,0.5499999999999996,0.6999999999999997,21.0,446.0792551083877,0.98,4.500000000000001,57.59,0,1,0,0,0.9,1.0,0.6,0.8,21.84875433699597,473.0760341071475,0.9629807246715908,4.098181898743801,62.744144257284
4,0,1,0,0,25,2024-06-02,11:06:00,28.0,1.0,0.8499999999999999,0.5499999999999996,0.6999999999999997,21.0,398.3773400100748,0.98,4.500000000000001,36.11,0,1,0,0,1.0,1.0,0.5,0.6,21.768529963079807,411.83925412365005,1.0909719359185284,4.669575462849005,31.055211638605076
4,0,1,0,0,25,2024-06-02,11:07:00,28.0,1.0,0.7999999999999998,0.5999999999999996,0.6999999999999997,21.0,467.37397248034,0.98,4.500000000000001,42.99,0,1,0,0,1.0,0.8,0.6,0.6,20.408058085128005,475.9094618698844,0.8940129663260267,3.947174748868336,48.91374379881506
5,0,1,0,0,25,2024-06-02,11:08:00,28.0,1.0,0.7999999999999998,0.5999999999999996,0.6999999999999997,21.0,490.0377115149374,0.99,4.500000000000001,52.09,0,1,0,0,1.0,0.7,0.6,0.6,20.873206381113064,530.5304372347529,1.1250056321195896,4.358646190444654,45.077078032936384
5,0,1,0,0,25,2024-06-02,11:09:00,28.0,1.0,0.7999999999999998,0.5999999999999996,0.6999999999999997,21.0,509.6875884021063,0.99,4.500000000000001,43.35,0,0,0,0,0.9,0.7,0.5,0.7,18.395401481241386,521.9985908707673,0.9726540192709963,5.013865206861173,46.03189961961909
5,0,1,0,0,25,2024-06-02,11:10:00,28.0,1.0,0.7999999999999998,0.5999999999999996,0.6999999999999997,21.0,515.4619934285631,1.0,4.500000000000001,64.05,0,1,0,0,1.0,0.8,0.6,0.6,22.121867548575036,494.1129745140764,1.0437351077916235,3.8580312927069893,66.24564312307888
5,0,1,0,0,25,2024-06-02,11:11:00,28.0,0.95,0.7999999999999998,0.5999999999999996,0.6999999999999997,21.0,546.3115551527118,1.0,4.500000000000001,45.33,0,1,0,0,1.0,0.9,0.6,0.6,22.147742761703842,572.8510623947112,1.0277619665552158,4.880159202317769,44.6828511599644
5,0,1,0,0,25,2024-06-02,11:12:00,28.0,0.95,0.8499999999999999,0.5999999999999996,0.6999999999999997,21.0,486.0344920040065,1.0,4.500000000000001,55.62,0,0,0,0,1.0,0.8,0.7,0.7,22.006165012401226,493.4987869004367,1.0580780132111622,4.072052412598825,63.812500473283166
5,0,1,0,0,25,2024-06-02,11:13:00,28.0,0.8999999999999999,0.8499999999999999,0.5999999999999996,0.6999999999999997,21.0,451.2461669035903,1.0,4.500000000000001,60.09,0,1,0,0,0.9,0.8,0.6,0.8,19.336097122296103,434.7846530049699,1.0367275632995452,4.365914008563047,57.531251803716735
5,0,1,0,0,25,2024-06-02,11:14:00,28.0,0.95,0.8499999999999999,0.5999999999999996,0.6999999999999997,21.0,497.2696835350356,1.0,4.500000000000001,47.46,0,1,0,0,0.9,0.8,0.6,0.8,19.329926409404145,554.1215854853212,0.9664565914895993,3.961237826834842,53.58439598229777
5,0,1,0,0,25,2024-06-02,11:15:00,28.0,1.0,0.8499999999999999,0.5999999999999996,0.6499999999999997,21.0,410.2661063863939,1.0,4.500000000000001,64.56,0,1,0,0,1.0,0.9,0.6,0.6,23.055067850325884,404.7630941401243,0.8647081051280114,4.208305355964538,55.371174234488194
5,0,1,0,0,25,2024-06-02,11:16:00,28.0,1.0,0.8499999999999999,0.5999999999999996,0.6499999999999997,21.0,534.609597748238,1.0,4.500000000000001,30.06,1,1,1,1,1.0,0.8,0.6,0.7,21.463523762744035,507.44677695069174,0.9968410284464655,4.718341851499309,27.279076525975483
5,0,1,0,0,25,2024-06-02,11:17:00,28.0,1.0,0.8499999999999999,0.6499999999999997,0.6499999999999997,21.0,417.9071517007295,1.0,4.500000000000001,69.8,0,1,0,0,1.0,0.8,0.6,0.6,18.892270484578184,427.2679620375009,1.0324507746493516,4.866282956741478,67.37068364522854
5,0,1,0,0,25,2024-06-02,11:18:00,28.0,1.0,0.8999999999999999,0.6499999999999997,0.6499999999999997,21.0,449.1764256828727,1.0,4.500000000000001,37.17,0,1,0,0,1.0,0.8,0.6,0.6,17.941056124344225,460.59995604703454,0.8876566037974059,4.1117612834163,33.01379099618279
4,0,1,0,0,25,2024-06-02,11:19:00,28.0,1.0,0.8999999999999999,0.5999999999999996,0.6499999999999997,21.0,477.88944567513454,0.99,4.500000000000001,53.85,0,1,0,0,0.9,0.9,0.6,0.7,19.114649665591422,434.6511020363231,0.9792075690069162,4.213825868661017,46.1024353708558
4,0,1,0,0,25,2024-06-02,11:20:00,28.0,1.0,0.8999999999999999,0.5999999999999996,0.6499999999999997,21.0,451.6774853996855,0.99,4.500000000000001,42.55,0,1,0,0,1.0,0.8,0.7,0.6,21.68620035054369,512.1581167625504,1.0456479671778705,4.26227795746214,42.535519763252125
4,0,1,0,0,25,2024-06-02,11:21:00,28.0,1.0,0.8999999999999999,0.5499999999999996,0.6499999999999997,21.0,427.23626243329306,0.99,4.500000000000001,42.49,0,1,0,0,0.9,0.8,0.6,0.7,22.7719264506256,449.53931468578804,1.0978857386163534,4.321790577135106,42.52453276881206
4,0,1,0,0,25,2024-06-02,11:22:00,28.0,1.0,0.8999999999999999,0.5499999999999996,0.6499999999999997,21.0,436.8122791250025,0.99,4.500000000000001,50.04,0,0,1,0,1.0,1.0,0.6,0.6,19.576141480639453,416.7157839460943,0.9385403289369493,5.096767241935922,45.14217971023411
5,0,1,0,0,25,2024-06-02,11:23:00,28.0,1.0,0.8999999999999999,0.5499999999999996,0.5999999999999996,21.0,528.182108980327,1.0,4.500000000000001,65.34,0,1,0,0,1.0,0.8,0.6,0.6,22.884677884102427,541.6384075795564,0.9224005754220987,4.078899699629882,60.55964071190428
5,0,1,0,0,25,2024-06-02,11:24:00,28.0,1.0,0.8999999999999999,0.5499999999999996,0.5999999999999996,21.0,451.00065790898384,1.0,4.500000000000001,40.92,0,1,0,0,1.0,0.8,0.5,0.7,21.950621044258586,507.2158230253704,1.0850481141454413,4.7157156748654945,45.22166992463163
5,0,1,0,0,25,2024-06-02,11:25:00,28.0,1.0,0.8999999999999999,0.5499999999999996,0.5999999999999996,21.0,530.4474527218257,1.01,4.500000000000001,51.93,0,0,0,1,1.0,1.0,0.5,0.7,22.454687485563355,474.01313551239696,1.005901137674558,4.673969441686818,59.189909557324334
5,0,1,0,0,25,2024-06-02,11:26:00,28.0,0.95,0.95,0.5499999999999996,0.5999999999999996,21.0,413.22016464650375,1.01,4.500000000000001,47.78,0,0,1,1,0.8,0.8,0.5,0.6,20.181026557861,406.9553991193872,1.1101608308904551,4.21204811743027,52.68778858377284
5,0,1,0,0,25,2024-06-02,11:27:00,28.0,0.95,0.95,0.5499999999999996,0.5999999999999996,21.0,516.5197655812947,1.01,4.500000000000001,59.18,0,0,0,0,0.9,1.0,0.5,0.7,20.025188373840173,586.0708830613213,0.9499608966481432,4.568067383637317,65.07070178150654
5,0,1,0,0,25,2024-06-02,11:28:00,28.0,0.95,0.95,0.5499999999999996,0.5999999999999996,21.0,527.1321449582105,1.01,4.500000000000001,46.97,0,1,0,0,0.9,0.8,0.6,0.6,20.655225775790058,490.32730001890184,0.8746242453215152,4.574424799205849,42.88009645616442
5,0,1,0,0,25,2024-06-02,11:29:00,28.0,0.95,0.95,0.5499999999999996,0.6499999999999997,21.0,427.2726479256008,1.01,4.500000000000001,38.81,0,1,0,0,0.8,1.0,0.5,0.7,21.151980265112055,458.76687499194463,1.106118382699935,4.9229104317175265,34.20638995377224
5,0,1,0,0,25,2024-06-02,11:30:00,28.0,0.95,0.95,0.5499999999999996,0.6499999999999997,21.0,464.5519798558301,1.01,4.500000000000001,44.89,0,1,1,0,0.8,1.0,0.6,0.6,22.965923164680262,419.4138102595765,1.1513406456373352,4.643036417535052,41.198863713730326
5,0,1,0,0,25,2024-06-02,11:31:00,28.0,1.0,0.95,0.5499999999999996,0.6999999999999997,21.0,424.8249661995483,1.01,4.500000000000001,63.84,1,0,1,1,0.9,0.8,0.6,0.6,19.25634996866525,367.22265820422894,0.9710196237025744,4.791807404981465,62.56319915064086
4,0,1,0,0,25,2024-06-02,11:32:00,28.0,1.0,0.95,0.4999999999999996,0.7499999999999998,21.0,464.7924954793061,1.0,4.500000000000001,64.68,0,1,0,0,0.9,0.9,0.5,0.8,21.122099861893197,482.8256743203713,1.128167119178138,4.614996075389932,58.13404107148408
4,0,1,0,0,25,2024-06-02,11:33:00,28.0,1.0,0.95,0.4499999999999996,0.6999999999999997,21.0,444.2417321673988,1.0,4.500000000000001,49.35,0,1,0,0,1.0,1.0,0.4,0.6,19.30764327167474,447.38155776348486,1.1415230568565287,3.950540775242073,50.166653516786994
4,0,1,0,0,25,2024-06-02,11:34:00,28.0,1.0,0.95,0.4499999999999996,0.6999999999999997,21.0,456.2388016049985,1.0,4.500000000000001,32.37,0,1,0,0,1.0,0.9,0.4,0.6,21.52012997271583,420.42615617315596,1.0275302326498519,5.007535101951104,31.298405941206266
4,0,1,0,0,25,2024-06-02,11:35:00,28.0,1.0,0.95,0.4499999999999996,0.6999999999999997,21.0,403.5784360347453,1.0,4.500000000000001,34.6,0,1,0,1,1.0,1.0,0.4,0.8,19.867064193086666,386.69845532789776,1.0556920940265253,5.1319119898063095,35.83503543531618
4,0,1,0,0,25,2024-06-02,11:36:00,28.0,1.0,0.95,0.4499999999999996,0.6999999999999997,21.0,405.40950344629033,1.0,4.500000000000001,55.99,0,1,0,0,1.0,1.0,0.4,0.7,23.709901178899454,409.64813134743997,1.1207312264280291,4.016637533817112,60.610163891322486
3,0,1,0,0,25,2024-06-02,11:37:00,28.0,1.0,0.95,0.4499999999999996,0.6999999999999997,21.0,363.7347592958916,0.99,4.500000000000001,39.08,0,1,0,0,1.0,1.0,0.4,0.6,18.330177196661552,396.37561754591,1.103689553998619,3.974787533246864,34.16723625414559
3,0,1,0,0,25,2024-06-02,11:38:00,28.0,1.0,0.95,0.4999999999999996,0.7499999999999998,21.0,388.9860781676157,0.99,4.500000000000001,67.85,0,0,0,1,0.9,0.9,0.5,0.7,21.060604052093197,356.3294624371515,1.0495315277151422,4.829808256078284,67.42373842565661
3,0,1,0,0,25,2024-06-02,11:39:00,28.0,1.0,0.95,0.4999999999999996,0.7499999999999998,21.0,410.3770195200308,0.99,4.500000000000001,69.93,0,0,0,0,1.0,0.8,0.4,0.7,18.34240759488329,410.7725437683928,0.9123998412032165,4.997672823524735,61.032667086644736
3,0,1,0,0,25,2024-06-02,11:40:00,28.0,1.0,0.95,0.4999999999999996,0.7499999999999998,21.0,437.2141422597596,0.99,4.500000000000001,60.14,0,1,0,0,1.0,1.0,0.4,0.8,22.547645657802445,425.8719725817011,1.122922540167612,4.8883833051883085,65.5240333682184
3,0,1,0,0,25,2024-06-02,11:41:00,28.0,1.0,0.95,0.4999999999999996,0.6999999999999997,21.0,420.02347027128127,0.99,4.500000000000001,47.77,0,1,1,0,1.0,1.0,0.6,0.8,20.50778080927999,377.71295114971804,0.9153764719279833,4.3410778141224835,50.166777403853274
3,0,1,0,0,25,2024-06-02,11:42:00,28.0,1.0,0.95,0.4999999999999996,0.6999999999999997,21.0,399.1856691059776,0.99,4.500000000000001,44.72,0,0,0,0,0.9,0.9,0.5,0.7,22.162015230629166,429.63865421557205,1.0989678029899073,5.024489277720765,44.25672336376866
3,0,1,0,0,25,2024-06-02,11:43:00,28.0,0.95,0.95,0.5499999999999996,0.6999999999999997,21.0,445.7808102954724,0.99,4.500000000000001,33.9,0,1,0,0,1.0,0.8,0.5,0.7,21.758046252555843,409.03110125462445,0.9892611089271108,4.705570453587567,37.64733440841431
3,0,1,0,0,25,2024-06-02,11:44:00,28.0,0.95,0.8999999999999999,0.5999999999999996,0.6499999999999997,21.0,424.73206805182485,0.99,4.500000000000001,41.66,0,1,0,0,0.9,0.9,0.7,0.6,20.82743322186571,481.6658374815582,0.9413439134692719,3.8309719947284138,41.92932978985393
3,0,1,0,0,25,2024-06-02,11:45:00,28.0,0.95,0.8999999999999999,0.5999999999999996,0.6499999999999997,21.0,443.7148682576295,0.99,4.500000000000001,41.05,0,1,0,0,1.0,0.9,0.6,0.7,18.342889906477076,451.00553139099156,0.9251198958794644,5.099941195597044,40.22316785852916
3,0,1,0,0,25,2024-06-02,11:46:00,28.0,0.8999999999999999,0.8999999999999999,0.5999999999999996,0.5999999999999996,21.0,407.4829175944949,0.99,4.500000000000001,46.41,0,1,0,0,1.0,0.9,0.6,0.6,22.529743619057705,375.01425351876856,0.9891503543031835,4.5634112633917585,45.914588458023154
3,0,1,0,0,25,2024-06-02,11:47:00,28.0,0.8999999999999999,0.8999999999999999,0.5999999999999996,0.5999999999999996,21.0,383.30138473138254,0.99,4.500000000000001,45.02,0,0,0,0,0.9,0.8,0.6,0.7,22.10037308370423,362.37328360147706,0.8989886478817537,4.5939946637718485,47.03118520554248
3,0,1,0,0,25,2024-06-02,11:48:00,28.0,0.8999999999999999,0.95,0.5999999999999996,0.5999999999999996,21.0,364.75440177282496,0.99,4.500000000000001,38.8,0,1,0,0,0.8,0.9,0.7,0.5,22.921490125630076,355.4546024720121,1.079596023133883,4.34325391302635,38.29070859509845
3,0,1,0,0,25,2024-06-02,11:49:00,28.0,0.8999999999999999,0.95,0.5999999999999996,0.5999999999999996,21.0,425.3476366335465,0.99,4.500000000000001,48.2,0,0,0,0,1.0,0.9,0.6,0.6,18.354839975416112,437.44340385707227,1.0183776463974108,4.817176833120168,53.92008817295602
3,0,1,0,0,25,2024-06-02,11:50:00,28.0,0.8999999999999999,0.95,0.5999999999999996,0.5999999999999996,21.0,370.91726982049806,0.99,4.500000000000001,67.5,0,0,0,0,0.8,1.0,0.7,0.6,24.14529989126392,421.1580443058707,1.0951265102951588,4.740921633668333,65.71858067995953
3,0,1,0,0,25,2024-06-02,11:51:00,28.0,0.8499999999999999,0.95,0.6499999999999997,0.5999999999999996,21.0,387.24976154447705,0.99,4.500000000000001,49.61,0,1,0,0,0.7,0.9,0.7,0.6,20.536081360003358,341.0937878190551,1.119873984319708,4.283319791989157,47.82820815453877
3,0,1,0,0,25,2024-06-02,11:52:00,28.0,0.8499999999999999,0.95,0.5999999999999996,0.5999999999999996,21.0,407.9223817095508,0.99,4.500000000000001,67.02,0,1,0,0,0.9,1.0,0.6,0.5,22.530646676064755,445.3541424090663,1.1045972350836184,5.021181507322832,68.99406948803605
3,0,1,0,0,25,2024-06-02,11:53:00,28.0,0.8999999999999999,0.95,0.5999999999999996,0.5499999999999996,21.0,410.7974929001773,0.99,4.500000000000001,64.31,0,1,0,0,0.9,0.9,0.6,0.6,20.573482342801515,384.7026081322193,1.112773092612278,5.025688115083015,61.496908553514565
3,0,1,0,0,25,2024-06-02,11:54:00,28.0,0.8999999999999999,0.95,0.6499999999999997,0.5499999999999996,21.0,414.0524877288423,0.99,4.500000000000001,61.46,0,1,0,0,0.9,1.0,0.7,0.6,22.93077075993227,430.4756168050882,0.9083384267859145,4.1637669862309865,61.3753031680423
3,0,1,0,0,25,2024-06-02,11:55:00,28.0,0.8999999999999999,0.95,0.6999999999999997,0.5499999999999996,21.0,374.962979731473,0.99,4.500000000000001,57.72,0,1,0,0,0.8,0.9,0.6,0.5,18.587879021409712,335.5124964844018,1.1310876969455343,4.198611382893009,59.97677849687737
3,0,1,0,0,25,2024-06-02,11:56:00,28.0,0.8999999999999999,0.95,0.6999999999999997,0.5499999999999996,21.0,394.1763664339484,0.99,4.500000000000001,42.62,0,1,0,0,0.9,1.0,0.8,0.5,19.52686965139467,343.47715253558204,0.9715215379379604,3.952407530160563,38.56316467263143
3,0,1,0,0,25,2024-06-02,11:57:00,28.0,0.95,0.8999999999999999,0.6999999999999997,0.5499999999999996,21.0,415.547480440527,0.99,4.500000000000001,48.2,0,1,0,0,0.9,0.8,0.7,0.5,17.907497534793748,467.3337431465416,0.9620860643131398,5.166216993306611,49.912735440441075
3,0,1,0,0,25,2024-06-02,11:58:00,28.0,0.95,0.8999999999999999,0.6999999999999997,0.5499999999999996,21.0,447.2836978170407,0.99,4.500000000000001,35.55,0,1,1,0,0.9,1.0,0.7,0.6,19.61636876004465,418.0153563261274,0.906397473967403,5.126514485300268,33.97010399029895
3,0,1,0,0,25,2024-06-02,11:59:00,28.0,0.8999999999999999,0.8999999999999999,0.6999999999999997,0.5499999999999996,21.0,425.486802392972,0.99,4.500000000000001,53.98,0,1,0,1,0.8,0.9,0.7,0.5,20.35200617210352,377.9778323773077,1.1329542641955375,4.064363299926274,54.70163644960156
3,0,1,0,0,25,2024-06-02,12:00:00,28.0,0.8499999999999999,0.8999999999999999,0.7499999999999998,0.4999999999999996,21.0,443.0343381384562,0.99,4.500000000000001,48.99,1,1,0,1,0.8,0.8,0.7,0.5,22.096769915193644,431.503737268535,1.0754289086365845,4.6036763578956865,49.166977345251965
3,0,1,0,0,25,2024-06-02,12:01:00,28.0,0.8499999999999999,0.8999999999999999,0.7999999999999998,0.4999999999999996,21.0,428.5990852482759,0.99,4.500000000000001,30.63,0,1,0,0,0.8,0.9,0.9,0.6,17.862887701900288,466.6314393954817,0.8816529581436402,3.963057026740751,34.75788254324587
3,0,1,0,0,25,2024-06-02,12:02:00,28.0,0.8499999999999999,0.95,0.7999999999999998,0.5499999999999996,21.0,413.254527200316,0.99,4.500000000000001,48.76,0,1,0,0,0.9,0.9,0.8,0.5,19.498526075731093,365.54969011982485,0.8937662805422992,3.905914272810269,51.39954596257582
3,0,1,0,0,25,2024-06-02,12:03:00,28.0,0.7999999999999998,1.0,0.7999999999999998,0.5499999999999996,21.0,377.282103222271,0.99,4.500000000000001,64.17,0,1,0,0,0.8,0.9,0.7,0.5,21.435294421942945,430.1198144341605,1.0745346590101414,4.438390790467724,64.12196713851034
3,0,1,0,0,25,2024-06-02,12:04:00,28.0,0.7999999999999998,1.0,0.7499999999999998,0.5499999999999996,21.0,420.0017086703261,0.99,4.500000000000001,47.34,0,1,0,0,0.8,1.0,0.7,0.5,23.144391525736914,459.558228834842,1.1248694479973091,4.931671438000801,45.57884949491175
3,0,1,0,0,25,2024-06-02,12:05:00,28.0,0.7499999999999998,1.0,0.7999999999999998,0.5499999999999996,21.0,416.1041609363916,0.99,4.500000000000001,42.09,0,1,0,0,0.8,1.0,0.8,0.5,20.214416996129433,401.98308126095117,1.109028321282419,4.416270337073489,38.99446411773414
4,0,1,0,0,25,2024-06-02,12:06:00,28.0,0.7499999999999998,1.0,0.7999999999999998,0.5499999999999996,21.0,452.296300454872,1.0,4.500000000000001,35.67,0,1,0,0,0.8,0.9,0.9,0.5,23.488703492003218,498.30019121792884,0.8549110616287598,4.934457435654113,34.000876072537324
4,0,1,0,0,25,2024-06-02,12:07:00,28.0,0.7499999999999998,1.0,0.7999999999999998,0.5499999999999996,21.0,438.7743041585889,1.0,4.500000000000001,66.49,0,1,0,0,0.7,0.9,0.9,0.5,19.305415333637043,404.8866117536028,1.1172932137258307,4.348335699943325,70.1574926276019
4,0,1,0,0,25,2024-06-02,12:08:00,28.0,0.6999999999999997,1.0,0.7999999999999998,0.4999999999999996,21.0,443.4387924787131,1.0,4.500000000000001,39.3,0,0,0,0,0.7,1.0,0.7,0.5,18.64870033668875,415.5454043915118,0.8596786604318373,4.46187130567572,39.735815666297114
4,0,1,0,0,25,2024-06-02,12:09:00,28.0,0.6999999999999997,1.0,0.7999999999999998,0.4499999999999996,21.0,420.1331032541725,1.0,4.500000000000001,55.36,0,1,0,0,0.8,1.0,0.7,0.5,21.76283946305224,415.2498461738258,1.0030005305906693,4.327933323098098,53.737223848895795
4,0,1,0,0,25,2024-06-02,12:10:00,28.0,0.6999999999999997,1.0,0.7499999999999998,0.4499999999999996,21.0,442.3175231170764,1.0,4.500000000000001,43.16,0,1,0,0,0.7,1.0,0.8,0.5,21.263848059941953,383.0279141245998,1.03207572892617,4.996708987319353,49.172095400931966
4,0,1,0,0,25,2024-06-02,12:11:00,28.0,0.7499999999999998,1.0,0.7499999999999998,0.4999999999999996,21.0,403.70670868141735,1.0,4.500000000000001,63.39,0,1,0,0,0.7,1.0,0.8,0.5,22.622654939205987,404.20160997246063,1.0148783359637676,4.12574410808807,65.96787236648484
3,0,1,0,0,25,2024-06-02,12:12:00,28.0,0.7499999999999998,1.0,0.7999999999999998,0.4999999999999996,21.0,432.46569576243394,0.99,4.500000000000001,41.44,0,1,0,0,0.7,1.0,0.7,0.4,19.44029281251457,368.4368247437746,1.1379415344302242,5.081663154151902,43.040168532606145
3,0,1,0,0,25,2024-06-02,12:13:00,28.0,0.7499999999999998,1.0,0.8499999999999999,0.4499999999999996,21.0,376.7199259228837,0.99,4.500000000000001,43.72,0,1,0,0,0.7,1.0,0.9,0.5,21.97760186800419,371.0466974694938,0.9989612511082492,4.108536995480246,45.668801773233604
3,0,1,0,0,25,2024-06-02,12:14:00,28.0,0.7499999999999998,0.95,0.8499999999999999,0.4499999999999996,21.0,367.646966090052,0.99,4.500000000000001,55.97,0,1,0,0,0.7,0.8,1.0,0.5,22.38333202605914,350.17226150158996,0.9237614485559127,4.350179734199393,60.304307273313185
3,0,1,0,0,25,2024-06-02,12:15:00,28.0,0.7499999999999998,0.8999999999999999,0.7999999999999998,0.4499999999999996,21.0,399.2621423721441,0.99,4.500000000000001,35.48,0,1,0,0,0.8,0.9,0.8,0.5,20.192041416668786,394.1329637054805,0.9096727880787966,5.046307048642993,31.149987161932145
3,0,1,0,0,25,2024-06-02,12:16:00,28.0,0.7999999999999998,0.8999999999999999,0.7999999999999998,0.4499999999999996,21.0,419.2476695555456,0.99,4.500000000000001,58.55,0,1,0,0,0.9,0.8,0.8,0.4,19.959470872173547,451.0660338017098,0.9445658418366806,4.963631922898156,66.69672153528805
3,0,1,0,0,25,2024-06-02,12:17:00,28.0,0.7999999999999998,0.8999999999999999,0.7999999999999998,0.4499999999999996,21.0,399.3945142440188,0.99,4.500000000000001,30.97,0,1,0,0,0.7,1.0,0.7,0.5,19.342751888284585,376.4134831655964,1.05306781016027,4.454822497910344,30.40190960544646
3,0,1,0,0,25,2024-06-02,12:18:00,28.0,0.7999999999999998,0.8999999999999999,0.7999999999999998,0.4499999999999996,21.0,384.9078718756178,0.99,4.500000000000001,41.22,0,1,0,1,0.9,1.0,0.8,0.4,21.267806354846524,367.6352507159509,0.8920687122924312,4.377649993789143,38.20508429322086
3,0,1,0,0,25,2024-06-02,12:19:00,28.0,0.7499999999999998,0.8999999999999999,0.8499999999999999,0.3999999999999996,21.0,410.23540655013966,0.99,4.500000000000001,61.51,0,1,0,0,0.8,1.0,0.8,0.3,20.121615607414608,449.94304559674464,0.9777939663057614,4.023735466038433,57.23396752703367
3,0,1,0,0,25,2024-06-02,12:20:00,28.0,0.7499999999999998,0.8999999999999999,0.8499999999999999,0.3999999999999996,21.0,391.230210187098,0.99,4.500000000000001,46.5,0,1,0,1,0.7,1.0,0.9,0.4,19.314508466380943,335.0284370110169,0.9722405917676014,4.044350551890852,40.19722052386559
3,0,1,0,0,25,2024-06-02,12:21:00,28.0,0.7499999999999998,0.8999999999999999,0.7999999999999998,0.3999999999999996,21.0,443.958092111397,0.99,4.500000000000001,52.56,0,1,0,0,0.9,0.9,0.8,0.3,18.105141874255263,458.10237046271607,0.9361143695295657,4.610503273124061,58.993229199008155
3,0,1,0,0,25,2024-06-02,12:22:00,28.0,0.7499999999999998,0.8999999999999999,0.8499999999999999,0.3999999999999996,21.0,443.0380625643215,0.99,4.500000000000001,59.75,0,1,0,0,0.8,0.9,0.8,0.4,19.026929841680357,391.34561327594895,0.9756282271904672,4.86234736110665,56.627614480911596
2,0,1,0,0,25,2024-06-02,12:23:00,28.0,0.7499999999999998,0.95,0.8999999999999999,0.3999999999999996,21.0,370.1423091983257,0.98,4.500000000000001,51.49,0,1,0,0,0.8,0.9,0.9,0.4,19.369129940774442,401.81099241362926,0.9355748580267064,3.997080634899831,58.091692351640106
2,0,1,0,0,25,2024-06-02,12:24:00,28.0,0.7499999999999998,0.95,0.8499999999999999,0.3999999999999996,21.0,359.6730396410955,0.98,4.500000000000001,46.8,0,1,0,0,0.8,1.0,0.8,0.4,22.91447464763701,328.3434648800358,1.0367145008445746,4.043565400401567,40.21718348687421
2,0,1,0,0,25,2024-06-02,12:25:00,28.0,0.7499999999999998,0.95,0.8499999999999999,0.3499999999999996,21.0,384.2279448373984,0.98,4.500000000000001,33.63,0,1,0,0,0.7,0.9,0.8,0.3,20.65659577068455,343.20947102504266,0.9622774538892764,4.036044880753508,33.056336695007275
3,0,1,0,0,25,2024-06-02,12:26:00,28.0,0.7999999999999998,0.95,0.8499999999999999,0.3499999999999996,21.0,363.304164913476,0.99,4.500000000000001,56.74,0,1,0,0,0.9,1.0,0.9,0.3,21.19460535672878,366.44006264568685,1.1071089916726726,4.386263271794062,56.87631128317653
3,0,1,0,0,25,2024-06-02,12:27:00,28.0,0.7499999999999998,1.0,0.8499999999999999,0.3499999999999996,21.0,402.7292105439286,0.99,4.500000000000001,42.75,1,1,0,0,0.7,1.0,0.9,0.3,20.94216015771546,344.0570069871461,0.986890944482067,5.1484107291596874,44.614847365612405
3,0,1,0,0,25,2024-06-02,12:28:00,28.0,0.7499999999999998,1.0,0.8499999999999999,0.3499999999999996,21.0,390.26910548433,0.99,4.500000000000001,56.86,0,1,0,0,0.8,1.0,0.9,0.3,21.486916785547777,381.2783862165161,0.9477002612672044,3.9211813311804447,59.78220420853614
3,0,1,0,0,25,2024-06-02,12:29:00,28.0,0.7499999999999998,1.0,0.8499999999999999,0.3499999999999996,21.0,442.8482296592299,0.99,4.500000000000001,39.21,0,1,0,0,0.8,1.0,0.9,0.3,23.690599877635627,473.1259759024388,1.0396913110937431,4.265968595192614,43.44484688680877
3,0,1,0,0,25,2024-06-02,12:30:00,28.0,0.7499999999999998,1.0,0.8999999999999999,0.3499999999999996,21.0,361.08027245454144,0.99,4.500000000000001,63.31,0,1,0,0,0.7,1.0,1.0,0.3,22.989830506758775,365.377166094462,0.9969278665509921,4.652503112295554,72.18784091857874
3,0,1,0,0,25,2024-06-02,12:31:00,28.0,0.6999999999999997,1.0,0.8999999999999999,0.3499999999999996,21.0,409.7533388146514,0.99,4.500000000000001,45.5,1,0,0,0,0.8,0.9,0.8,0.4,22.17614206728639,350.6747986758161,1.1063882443531778,4.088103027051084,50.521230189333316
