n_people,window1,window2,window3,window4,room_size,date,time,ext_temperature,shutter1,shutter2,shutter3,shutter4,temperature,co2,pressure,brightness,humidity
2,0,1,0,0,25,2024-06-02,14:01:00,28.0,0.6999999999999997,0.8999999999999999,0.7999999999999998,0.29999999999999966,21.0,376.9973186899165,0.98,4.500000000000001,65.65
2,0,1,0,0,25,2024-06-02,14:02:00,28.0,0.6999999999999997,0.8999999999999999,0.7999999999999998,0.34999999999999964,21.0,342.4200311283072,0.98,4.500000000000001,44.77
2,0,1,0,0,25,2024-06-02,14:03:00,28.0,0.6999999999999997,0.8999999999999999,0.8499999999999999,0.34999999999999964,21.0,359.5702152476952,0.98,4.500000000000001,68.14
1,0,1,0,0,25,2024-06-02,14:04:00,28.0,0.6999999999999997,0.8999999999999999,0.8499999999999999,0.34999999999999964,21.0,334.05670983773405,0.97,4.500000000000001,38.16
1,0,1,0,0,25,2024-06-02,14:05:00,28.0,0.6999999999999997,0.8999999999999999,0.8499999999999999,0.34999999999999964,21.0,324.4387500232822,0.97,4.500000000000001,65.13
1,0,1,0,0,25,2024-06-02,14:06:00,28.0,0.6499999999999997,0.8499999999999999,0.8499999999999999,0.34999999999999964,21.0,349.5396343277252,0.97,4.500000000000001,62.33
2,0,1,0,0,25,2024-06-02,14:07:00,28.0,0.6499999999999997,0.8499999999999999,0.8499999999999999,0.29999999999999966,21.0,352.5458418753768,0.98,4.500000000000001,39.72
2,0,1,0,0,25,2024-06-02,14:08:00,28.0,0.6499999999999997,0.7999999999999998,0.8499999999999999,0.29999999999999966,21.0,347.82118780259594,0.98,4.500000000000001,52.59
2,0,1,0,0,25,2024-06-02,14:09:00,28.0,0.6499999999999997,0.7999999999999998,0.8499999999999999,0.29999999999999966,21.0,352.2120924332138,0.98,4.500000000000001,37.42
2,0,1,0,0,25,2024-06-02,14:10:00,28.0,0.5999999999999996,0.7999999999999998,0.8499999999999999,0.29999999999999966,21.0,386.1436679895835,0.98,4.500000000000001,67.21
2,0,1,0,0,25,2024-06-02,14:11:00,28.0,0.5999999999999996,0.7999999999999998,0.8499999999999999,0.29999999999999966,21.0,365.53033955631054,0.98,4.500000000000001,31.4
2,0,1,0,0,25,2024-06-02,14:12:00,28.0,0.5999999999999996,0.7999999999999998,0.8499999999999999,0.34999999999999964,21.0,373.9249563851523,0.98,4.500000000000001,69.44
2,0,1,0,0,25,2024-06-02,14:13:00,28.0,0.5999999999999996,0.7999999999999998,0.7999999999999998,0.34999999999999964,21.0,341.26054941918164,0.98,4.500000000000001,63.49
2,0,1,0,0,25,2024-06-02,14:14:00,28.0,0.6499999999999997,0.7999999999999998,0.7999999999999998,0.34999999999999964,21.0,342.0658785143989,0.98,4.500000000000001,50.51
1,0,1,0,0,25,2024-06-02,14:15:00,28.0,0.6499999999999997,0.7999999999999998,0.7999999999999998,0.34999999999999964,21.0,333.3747664948105,0.97,4.500000000000001,67.52
1,0,1,0,0,25,2024-06-02,14:16:00,28.0,0.6499999999999997,0.7999999999999998,0.7999999999999998,0.29999999999999966,21.0,344.4996572960487,0.96,4.500000000000001,65.15
1,0,1,0,0,25,2024-06-02,14:17:00,28.0,0.5999999999999996,0.7999999999999998,0.7999999999999998,0.29999999999999966,21.0,346.55716636122696,0.96,4.500000000000001,52.05
1,0,1,0,0,25,2024-06-02,14:18:00,28.0,0.5499999999999996,0.7999999999999998,0.7999999999999998,0.29999999999999966,21.0,322.6011970278692,0.95,4.500000000000001,31.7
1,0,1,0,0,25,2024-06-02,14:19:00,28.0,0.5499999999999996,0.7999999999999998,0.7999999999999998,0.29999999999999966,21.0,336.1508930630307,0.95,4.500000000000001,67.53
1,0,1,0,0,25,2024-06-02,14:20:00,28.0,0.4999999999999996,0.7999999999999998,0.7499999999999998,0.29999999999999966,21.0,347.39689058837814,0.95,4.500000000000001,37.67
1,0,1,0,0,25,2024-06-02,14:21:00,28.0,0.4999999999999996,0.7999999999999998,0.7499999999999998,0.29999999999999966,21.0,331.6391826319366,0.95,4.500000000000001,44.72
1,0,1,0,0,25,2024-06-02,14:22:00,28.0,0.4999999999999996,0.7999999999999998,0.7499999999999998,0.29999999999999966,21.0,344.88697494285105,0.95,4.500000000000001,46.18
1,0,1,0,0,25,2024-06-02,14:23:00,28.0,0.4999999999999996,0.7999999999999998,0.7999999999999998,0.29999999999999966,21.0,324.0108696319831,0.95,4.500000000000001,69.62
1,0,1,0,0,25,2024-06-02,14:24:00,28.0,0.4999999999999996,0.7999999999999998,0.7999999999999998,0.24999999999999967,21.0,348.06183469003395,0.95,4.500000000000001,38.27
2,0,1,0,0,25,2024-06-02,14:25:00,28.0,0.4999999999999996,0.7999999999999998,0.7999999999999998,0.24999999999999967,21.0,385.0853990518781,0.96,4.500000000000001,47.28
2,0,1,0,0,25,2024-06-02,14:26:00,28.0,0.4999999999999996,0.7499999999999998,0.7999999999999998,0.24999999999999967,21.0,396.4800635672141,0.96,4.500000000000001,30.09
1,0,1,0,0,25,2024-06-02,14:27:00,28.0,0.5499999999999996,0.7499999999999998,0.7999999999999998,0.24999999999999967,21.0,340.2985170065752,0.95,4.500000000000001,65.55
1,0,1,0,0,25,2024-06-02,14:28:00,28.0,0.4999999999999996,0.6999999999999997,0.7999999999999998,0.29999999999999966,21.0,330.90211795998283,0.95,4.500000000000001,35.21
1,0,1,0,0,25,2024-06-02,14:29:00,28.0,0.4999999999999996,0.6999999999999997,0.7999999999999998,0.29999999999999966,21.0,348.1454351757417,0.95,4.500000000000001,59.12
1,0,1,0,0,25,2024-06-02,14:30:00,28.0,0.4999999999999996,0.6999999999999997,0.7499999999999998,0.29999999999999966,21.0,328.2670032892753,0.95,4.500000000000001,37.34
1,0,1,0,0,25,2024-06-02,14:31:00,28.0,0.4999999999999996,0.6999999999999997,0.7999999999999998,0.29999999999999966,21.0,329.965175661852,0.95,4.500000000000001,51.42
1,0,1,0,0,25,2024-06-02,14:32:00,28.0,0.4999999999999996,0.6999999999999997,0.7999999999999998,0.29999999999999966,21.0,341.0242525400522,0.95,4.500000000000001,51.91
1,0,1,0,0,25,2024-06-02,14:33:00,28.0,0.4499999999999996,0.7499999999999998,0.7999999999999998,0.24999999999999967,21.0,342.9594889857616,0.95,4.500000000000001,51.26
1,0,1,0,0,25,2024-06-02,14:34:00,28.0,0.39999999999999963,0.7499999999999998,0.7499999999999998,0.24999999999999967,21.0,347.8821045154746,0.95,4.500000000000001,52.71
2,0,1,0,0,25,2024-06-02,14:35:00,28.0,0.39999999999999963,0.7499999999999998,0.7999999999999998,0.29999999999999966,21.0,352.2881445433726,0.96,4.500000000000001,66.77
2,0,1,0,0,25,2024-06-02,14:36:00,28.0,0.39999999999999963,0.7499999999999998,0.7999999999999998,0.29999999999999966,21.0,387.8798821131534,0.96,4.500000000000001,41.75
2,0,1,0,0,25,2024-06-02,14:37:00,28.0,0.4499999999999996,0.7499999999999998,0.7999999999999998,0.29999999999999966,21.0,384.3127632038178,0.96,4.500000000000001,60.66
2,0,1,0,0,25,2024-06-02,14:38:00,28.0,0.4499999999999996,0.7499999999999998,0.8499999999999999,0.24999999999999967,21.0,343.82767337521585,0.96,4.500000000000001,56.47
2,0,1,0,0,25,2024-06-02,14:39:00,28.0,0.4499999999999996,0.7499999999999998,0.8499999999999999,0.24999999999999967,21.0,363.2333884726124,0.96,4.500000000000001,49.34
2,0,1,0,0,25,2024-06-02,14:40:00,28.0,0.4499999999999996,0.7499999999999998,0.8499999999999999,0.24999999999999967,21.0,356.96592742360593,0.96,4.500000000000001,60.09
3,0,1,0,0,25,2024-06-02,14:41:00,28.0,0.4499999999999996,0.7499999999999998,0.7999999999999998,0.24999999999999967,21.0,387.4041381918627,0.97,4.500000000000001,61.91
3,0,1,0,0,25,2024-06-02,14:42:00,28.0,0.4499999999999996,0.7999999999999998,0.7999999999999998,0.24999999999999967,21.0,448.4652191599231,0.97,4.500000000000001,55.09
3,0,1,0,0,25,2024-06-02,14:43:00,28.0,0.4499999999999996,0.7999999999999998,0.7999999999999998,0.24999999999999967,21.0,417.8499672131935,0.97,4.500000000000001,47.61
3,0,1,0,0,25,2024-06-02,14:44:00,28.0,0.4999999999999996,0.7999999999999998,0.7999999999999998,0.24999999999999967,21.0,424.59085420141497,0.97,4.500000000000001,54.86
3,0,1,0,0,25,2024-06-02,14:45:00,28.0,0.4999999999999996,0.8499999999999999,0.7999999999999998,0.24999999999999967,21.0,447.8955873583509,0.97,4.500000000000001,36.56
4,0,1,0,0,25,2024-06-02,14:46:00,28.0,0.4999999999999996,0.7999999999999998,0.7999999999999998,0.24999999999999967,21.0,425.2642138949167,0.98,4.500000000000001,51.42
4,0,1,0,0,25,2024-06-02,14:47:00,28.0,0.4999999999999996,0.7999999999999998,0.7999999999999998,0.24999999999999967,21.0,476.2208202143367,0.98,4.500000000000001,58.78
3,0,1,0,0,25,2024-06-02,14:48:00,28.0,0.5499999999999996,0.7999999999999998,0.7499999999999998,0.24999999999999967,21.0,399.10778669740455,0.97,4.500000000000001,59.49
3,0,1,0,0,25,2024-06-02,14:49:00,28.0,0.5499999999999996,0.7999999999999998,0.7499999999999998,0.24999999999999967,21.0,438.2580304633482,0.97,4.500000000000001,40.68
2,0,1,0,0,25,2024-06-02,14:50:00,28.0,0.4999999999999996,0.8499999999999999,0.7499999999999998,0.24999999999999967,21.0,350.8394524786782,0.96,4.500000000000001,66.42
2,0,1,0,0,25,2024-06-02,14:51:00,28.0,0.4999999999999996,0.8999999999999999,0.7499999999999998,0.24999999999999967,21.0,396.8611706238568,0.96,4.500000000000001,40.52
1,0,1,0,0,25,2024-06-02,14:52:00,28.0,0.4999999999999996,0.8499999999999999,0.7499999999999998,0.24999999999999967,21.0,326.5631512523264,0.95,4.500000000000001,47.04
1,0,1,0,0,25,2024-06-02,14:53:00,28.0,0.4999999999999996,0.8499999999999999,0.7499999999999998,0.24999999999999967,21.0,329.786615209428,0.95,4.500000000000001,45.94
1,0,1,0,0,25,2024-06-02,14:54:00,28.0,0.4999999999999996,0.8499999999999999,0.7499999999999998,0.24999999999999967,21.0,342.6857670232034,0.95,4.500000000000001,68.26
1,0,1,0,0,25,2024-06-02,14:55:00,28.0,0.4999999999999996,0.8499999999999999,0.7499999999999998,0.29999999999999966,21.0,331.8126542469622,0.95,4.500000000000001,67.35
1,0,1,0,0,25,2024-06-02,14:56:00,28.0,0.4499999999999996,0.8499999999999999,0.7499999999999998,0.29999999999999966,21.0,338.2463413029934,0.95,4.500000000000001,40.92
1,0,1,0,0,25,2024-06-02,14:57:00,28.0,0.4499999999999996,0.8499999999999999,0.7499999999999998,0.29999999999999966,21.0,333.33720503208286,0.95,4.500000000000001,44.03
1,0,1,0,0,25,2024-06-02,14:58:00,28.0,0.4499999999999996,0.8999999999999999,0.6999999999999997,0.29999999999999966,21.0,342.27109811269344,0.95,4.500000000000001,69.44
1,0,1,0,0,25,2024-06-02,14:59:00,28.0,0.4499999999999996,0.95,0.6999999999999997,0.34999999999999964,21.0,326.8499375710583,0.95,4.500000000000001,39.23
1,0,1,0,0,25,2024-06-02,15:00:00,28.0,0.4499999999999996,0.95,0.6999999999999997,0.34999999999999964,21.0,321.7537396171063,0.95,4.500000000000001,53.95
1,0,1,0,0,25,2024-06-02,15:01:00,28.0,0.4499999999999996,0.8999999999999999,0.6999999999999997,0.39999999999999963,21.0,328.997881924192,0.95,4.500000000000001,68.17
1,0,1,0,0,25,2024-06-02,15:02:00,28.0,0.4499999999999996,0.8999999999999999,0.6999999999999997,0.4499999999999996,21.0,334.22925994605293,0.95,4.500000000000001,43.36
1,0,1,0,0,25,2024-06-02,15:03:00,28.0,0.39999999999999963,0.8999999999999999,0.7499999999999998,0.4499999999999996,21.0,325.0406015657804,0.95,4.500000000000001,58.15
1,0,1,0,0,25,2024-06-02,15:04:00,28.0,0.39999999999999963,0.8999999999999999,0.7499999999999998,0.4499999999999996,21.0,330.64391868969165,0.95,4.500000000000001,69.07
2,0,1,0,0,25,2024-06-02,15:05:00,28.0,0.4499999999999996,0.8999999999999999,0.7499999999999998,0.4999999999999996,21.0,363.9989810976141,0.96,4.500000000000001,49.37
2,0,1,0,0,25,2024-06-02,15:06:00,28.0,0.4499999999999996,0.8499999999999999,0.7499999999999998,0.4999999999999996,21.0,343.4435106212964,0.96,4.500000000000001,68.82
2,0,1,0,0,25,2024-06-02,15:07:00,28.0,0.4499999999999996,0.8499999999999999,0.6999999999999997,0.4999999999999996,21.0,374.9984348910523,0.96,4.500000000000001,57.94
2,0,1,0,0,25,2024-06-02,15:08:00,28.0,0.4499999999999996,0.8499999999999999,0.7499999999999998,0.4999999999999996,21.0,393.0606056782773,0.96,4.500000000000001,68.58
2,0,1,0,0,25,2024-06-02,15:09:00,28.0,0.4499999999999996,0.8999999999999999,0.7499999999999998,0.4999999999999996,21.0,349.1045747771832,0.96,4.500000000000001,33.8
1,0,1,0,0,25,2024-06-02,15:10:00,28.0,0.4499999999999996,0.8999999999999999,0.7499999999999998,0.4499999999999996,21.0,337.9342404020454,0.95,4.500000000000001,53.58
1,0,1,0,0,25,2024-06-02,15:11:00,28.0,0.4499999999999996,0.8999999999999999,0.7499999999999998,0.4499999999999996,21.0,339.94217614732537,0.95,4.500000000000001,69.1
2,0,1,0,0,25,2024-06-02,15:12:00,28.0,0.39999999999999963,0.8999999999999999,0.7499999999999998,0.4499999999999996,21.0,365.1600808251573,0.96,4.500000000000001,62.52
2,0,1,0,0,25,2024-06-02,15:13:00,28.0,0.39999999999999963,0.8499999999999999,0.7499999999999998,0.4499999999999996,21.0,382.0658552418562,0.96,4.500000000000001,69.36
2,0,1,0,0,25,2024-06-02,15:14:00,28.0,0.39999999999999963,0.8999999999999999,0.7499999999999998,0.4499999999999996,21.0,364.6438926094608,0.96,4.500000000000001,39.92
2,0,1,0,0,25,2024-06-02,15:15:00,28.0,0.39999999999999963,0.8999999999999999,0.7499999999999998,0.4499999999999996,21.0,370.2782372786461,0.96,4.500000000000001,51.79
2,0,1,0,0,25,2024-06-02,15:16:00,28.0,0.34999999999999964,0.8999999999999999,0.7499999999999998,0.4499999999999996,21.0,340.44118267326564,0.96,4.500000000000001,46.94
3,0,1,0,0,25,2024-06-02,15:17:00,28.0,0.34999999999999964,0.8999999999999999,0.7499999999999998,0.39999999999999963,21.0,422.254810272122,0.97,4.500000000000001,31.68
2,0,1,0,0,25,2024-06-02,15:18:00,28.0,0.34999999999999964,0.8999999999999999,0.7499999999999998,0.39999999999999963,21.0,379.68056073668345,0.96,4.500000000000001,32.87
2,0,1,0,0,25,2024-06-02,15:19:00,28.0,0.39999999999999963,0.8999999999999999,0.7499999999999998,0.39999999999999963,21.0,342.3040526395807,0.96,4.500000000000001,40.61
2,0,1,0,0,25,2024-06-02,15:20:00,28.0,0.39999999999999963,0.8999999999999999,0.7499999999999998,0.4499999999999996,21.0,362.095006443708,0.96,4.500000000000001,66.39
1,0,1,0,0,25,2024-06-02,15:21:00,28.0,0.39999999999999963,0.8999999999999999,0.7499999999999998,0.39999999999999963,21.0,349.37095522375,0.95,4.500000000000001,42.15
1,0,1,0,0,25,2024-06-02,15:22:00,28.0,0.34999999999999964,0.8999999999999999,0.7499999999999998,0.39999999999999963,21.0,332.6220968770585,0.95,4.500000000000001,32.3
1,0,1,0,0,25,2024-06-02,15:23:00,28.0,0.34999999999999964,0.8999999999999999,0.7499999999999998,0.4499999999999996,21.0,335.0583621539553,0.95,4.500000000000001,44.12
1,0,1,0,0,25,2024-06-02,15:24:00,28.0,0.34999999999999964,0.8999999999999999,0.7499999999999998,0.4999999999999996,21.0,347.29790474479154,0.95,4.500000000000001,46.72
1,0,1,0,0,25,2024-06-02,15:25:00,28.0,0.34999999999999964,0.8499999999999999,0.7999999999999998,0.4999999999999996,21.0,341.5178562759727,0.95,4.500000000000001,39.57
1,0,1,0,0,25,2024-06-02,15:26:00,28.0,0.34999999999999964,0.8499999999999999,0.7999999999999998,0.4999999999999996,21.0,337.4621039337267,0.95,4.500000000000001,57.31
1,0,1,0,0,25,2024-06-02,15:27:00,28.0,0.34999999999999964,0.8499999999999999,0.7999999999999998,0.4499999999999996,21.0,343.93414044023217,0.95,4.500000000000001,60.72
1,0,1,0,0,25,2024-06-02,15:28:00,28.0,0.29999999999999966,0.8499999999999999,0.7499999999999998,0.4499999999999996,21.0,345.9309879936792,0.95,4.500000000000001,41.57
1,0,1,0,0,25,2024-06-02,15:29:00,28.0,0.29999999999999966,0.8499999999999999,0.7499999999999998,0.4499999999999996,21.0,333.706642152118,0.95,4.500000000000001,46.12
1,0,1,0,0,25,2024-06-02,15:30:00,28.0,0.24999999999999967,0.8499999999999999,0.7499999999999998,0.4499999999999996,21.0,334.25325094795505,0.95,4.500000000000001,61.42
1,0,1,0,0,25,2024-06-02,15:31:00,28.0,0.24999999999999967,0.7999999999999998,0.7499999999999998,0.4499999999999996,21.0,331.5815280695551,0.95,4.500000000000001,51.72
1,0,1,0,0,25,2024-06-02,15:32:00,28.0,0.29999999999999966,0.7999999999999998,0.7499999999999998,0.4499999999999996,21.0,349.00118420055384,0.95,4.500000000000001,65.3
1,0,1,0,0,25,2024-06-02,15:33:00,28.0,0.29999999999999966,0.7999999999999998,0.7999999999999998,0.4499999999999996,21.0,340.9149876287105,0.95,4.500000000000001,45.22
1,0,1,0,0,25,2024-06-02,15:34:00,28.0,0.29999999999999966,0.7999999999999998,0.7999999999999998,0.4999999999999996,21.0,322.4966919862422,0.95,4.500000000000001,60.47
1,0,1,0,0,25,2024-06-02,15:35:00,28.0,0.29999999999999966,0.7999999999999998,0.7999999999999998,0.4999999999999996,21.0,345.88878869939055,0.95,4.500000000000001,60.84
1,0,1,0,0,25,2024-06-02,15:36:00,28.0,0.34999999999999964,0.7999999999999998,0.7999999999999998,0.5499999999999996,21.0,334.41679822508803,0.95,4.500000000000001,31.45
1,0,1,0,0,25,2024-06-02,15:37:00,28.0,0.34999999999999964,0.7999999999999998,0.7999999999999998,0.5999999999999996,21.0,322.0626171926746,0.95,4.500000000000001,45.02
1,0,1,0,0,25,2024-06-02,15:38:00,28.0,0.34999999999999964,0.7999999999999998,0.7999999999999998,0.5999999999999996,21.0,336.4915176548993,0.95,4.500000000000001,37.26
1,0,1,0,0,25,2024-06-02,15:39:00,28.0,0.34999999999999964,0.7999999999999998,0.7999999999999998,0.5999999999999996,21.0,332.51492836927105,0.95,4.500000000000001,46.65
1,0,1,0,0,25,2024-06-02,15:40:00,28.0,0.34999999999999964,0.7999999999999998,0.8499999999999999,0.5999999999999996,21.0,346.3324821458788,0.95,4.500000000000001,39.64
1,0,1,0,0,25,2024-06-02,15:41:00,28.0,0.34999999999999964,0.7999999999999998,0.8999999999999999,0.5999999999999996,21.0,326.1198381082816,0.95,4.500000000000001,43.48
1,0,1,0,0,25,2024-06-02,15:42:00,28.0,0.34999999999999964,0.8499999999999999,0.8999999999999999,0.5999999999999996,21.0,344.7939382847655,0.95,4.500000000000001,58.49
2,0,1,0,0,25,2024-06-02,15:43:00,28.0,0.34999999999999964,0.8499999999999999,0.8999999999999999,0.5999999999999996,21.0,373.4613214711272,0.96,4.500000000000001,69.36
2,0,1,0,0,25,2024-06-02,15:44:00,28.0,0.34999999999999964,0.8499999999999999,0.8999999999999999,0.6499999999999997,21.0,343.27661819280814,0.96,4.500000000000001,37.83
2,0,1,0,0,25,2024-06-02,15:45:00,28.0,0.34999999999999964,0.7999999999999998,0.8999999999999999,0.6499999999999997,21.0,398.31071807952907,0.96,4.500000000000001,44.44
2,0,1,0,0,25,2024-06-02,15:46:00,28.0,0.34999999999999964,0.7999999999999998,0.8999999999999999,0.6499999999999997,21.0,370.756914646192,0.96,4.500000000000001,51.74
2,0,1,0,0,25,2024-06-02,15:47:00,28.0,0.34999999999999964,0.7999999999999998,0.8499999999999999,0.5999999999999996,21.0,357.45261125389493,0.96,4.500000000000001,42.25
2,0,1,0,0,25,2024-06-02,15:48:00,28.0,0.34999999999999964,0.7999999999999998,0.8499999999999999,0.5999999999999996,21.0,368.1644105193555,0.96,4.500000000000001,48.65
2,0,1,0,0,25,2024-06-02,15:49:00,28.0,0.34999999999999964,0.7999999999999998,0.8499999999999999,0.6499999999999997,21.0,391.47146701104936,0.96,4.500000000000001,37.51
2,0,1,0,0,25,2024-06-02,15:50:00,28.0,0.34999999999999964,0.7499999999999998,0.8499999999999999,0.6499999999999997,21.0,358.2941874631038,0.96,4.500000000000001,49.21
2,0,1,0,0,25,2024-06-02,15:51:00,28.0,0.34999999999999964,0.7499999999999998,0.8499999999999999,0.6499999999999997,21.0,351.56058378920204,0.96,4.500000000000001,59.34
2,0,1,0,0,25,2024-06-02,15:52:00,28.0,0.34999999999999964,0.7499999999999998,0.8499999999999999,0.6499999999999997,21.0,347.7442748158529,0.96,4.500000000000001,64.01
2,0,1,0,0,25,2024-06-02,15:53:00,28.0,0.34999999999999964,0.7499999999999998,0.8499999999999999,0.6499999999999997,21.0,357.87156390341266,0.96,4.500000000000001,33.26
2,0,1,0,0,25,2024-06-02,15:54:00,28.0,0.34999999999999964,0.7499999999999998,0.7999999999999998,0.6499999999999997,21.0,386.8028852224026,0.96,4.500000000000001,35.34
2,0,1,0,0,25,2024-06-02,15:55:00,28.0,0.34999999999999964,0.7499999999999998,0.7999999999999998,0.6499999999999997,21.0,368.2975819117157,0.96,4.500000000000001,44.97
2,0,1,0,0,25,2024-06-02,15:56:00,28.0,0.34999999999999964,0.6999999999999997,0.7999999999999998,0.6499999999999997,21.0,353.6488962216124,0.96,4.500000000000001,49.39
2,0,1,0,0,25,2024-06-02,15:57:00,28.0,0.29999999999999966,0.6999999999999997,0.7999999999999998,0.6999999999999997,21.0,349.9710999765849,0.96,4.500000000000001,36.08
1,0,1,0,0,25,2024-06-02,15:58:00,28.0,0.29999999999999966,0.6999999999999997,0.7999999999999998,0.7499999999999998,21.0,329.9818842953114,0.95,4.500000000000001,32.14
1,0,1,0,0,25,2024-06-02,15:59:00,28.0,0.29999999999999966,0.6499999999999997,0.7999999999999998,0.7499999999999998,21.0,348.1977311865713,0.95,4.500000000000001,44.9
1,0,1,0,0,25,2024-06-02,16:00:00,28.0,0.29999999999999966,0.5999999999999996,0.7999999999999998,0.7499999999999998,21.0,330.29080137770075,0.95,4.500000000000001,61.12
1,0,1,0,0,25,2024-06-02,16:01:00,28.0,0.29999999999999966,0.5999999999999996,0.7999999999999998,0.7499999999999998,21.0,349.6437222786391,0.95,4.500000000000001,42.71
1,0,1,0,0,25,2024-06-02,16:02:00,28.0,0.29999999999999966,0.5999999999999996,0.7999999999999998,0.7499999999999998,21.0,334.5569136729607,0.95,4.500000000000001,67.91
1,0,1,0,0,25,2024-06-02,16:03:00,28.0,0.29999999999999966,0.5999999999999996,0.7999999999999998,0.7499999999999998,21.0,325.3749175487045,0.95,4.500000000000001,34.4
1,0,1,0,0,25,2024-06-02,16:04:00,28.0,0.34999999999999964,0.5999999999999996,0.7999999999999998,0.7499999999999998,21.0,346.7342027538053,0.95,4.500000000000001,57.01
1,0,1,0,0,25,2024-06-02,16:05:00,28.0,0.34999999999999964,0.5999999999999996,0.7999999999999998,0.7499999999999998,21.0,333.8106611940448,0.95,4.500000000000001,68.36
1,0,1,0,0,25,2024-06-02,16:06:00,28.0,0.34999999999999964,0.5999999999999996,0.7499999999999998,0.6999999999999997,21.0,341.29014030513576,0.95,4.500000000000001,65.41
1,0,1,0,0,25,2024-06-02,16:07:00,28.0,0.34999999999999964,0.5499999999999996,0.7499999999999998,0.6999999999999997,21.0,349.51134749627454,0.95,4.500000000000001,59.72
1,0,1,0,0,25,2024-06-02,16:08:00,28.0,0.34999999999999964,0.5499999999999996,0.7499999999999998,0.6999999999999997,21.0,321.5052605095992,0.95,4.500000000000001,30.73
2,0,1,0,0,25,2024-06-02,16:09:00,28.0,0.29999999999999966,0.5499999999999996,0.7499999999999998,0.6999999999999997,21.0,345.801673587254,0.96,4.500000000000001,51.2
2,0,1,0,0,25,2024-06-02,16:10:00,28.0,0.24999999999999967,0.5499999999999996,0.6999999999999997,0.6999999999999997,21.0,383.2274044877654,0.96,4.500000000000001,34.48
2,0,1,0,0,25,2024-06-02,16:11:00,28.0,0.24999999999999967,0.5499999999999996,0.6499999999999997,0.7499999999999998,21.0,356.90950019772833,0.96,4.500000000000001,58.05
2,0,1,0,0,25,2024-06-02,16:12:00,28.0,0.24999999999999967,0.5499999999999996,0.6999999999999997,0.6999999999999997,21.0,351.0580838170059,0.96,4.500000000000001,40.26
2,0,1,0,0,25,2024-06-02,16:13:00,28.0,0.24999999999999967,0.5499999999999996,0.6999999999999997,0.6999999999999997,21.0,342.3617127891838,0.96,4.500000000000001,58.63
1,0,1,0,0,25,2024-06-02,16:14:00,28.0,0.24999999999999967,0.5499999999999996,0.6999999999999997,0.6999999999999997,21.0,320.65540135958605,0.95,4.500000000000001,33.78
1,0,1,0,0,25,2024-06-02,16:15:00,28.0,0.24999999999999967,0.5499999999999996,0.6999999999999997,0.6999999999999997,21.0,343.23456809359374,0.95,4.500000000000001,67.2
2,0,1,0,0,25,2024-06-02,16:16:00,28.0,0.24999999999999967,0.5499999999999996,0.6999999999999997,0.6999999999999997,21.0,348.06600564217297,0.96,4.500000000000001,34.58
2,0,1,0,0,25,2024-06-02,16:17:00,28.0,0.19999999999999968,0.5499999999999996,0.6999999999999997,0.6999999999999997,21.0,368.063236958269,0.96,4.500000000000001,53.03
1,0,1,0,0,25,2024-06-02,16:18:00,28.0,0.19999999999999968,0.5499999999999996,0.6499999999999997,0.6999999999999997,21.0,338.1769044553845,0.95,4.500000000000001,47.8
1,0,1,0,0,25,2024-06-02,16:19:00,28.0,0.19999999999999968,0.5999999999999996,0.6499999999999997,0.6999999999999997,21.0,332.8505540170654,0.95,4.500000000000001,68.89
1,0,1,0,0,25,2024-06-02,16:20:00,28.0,0.19999999999999968,0.5999999999999996,0.6499999999999997,0.6999999999999997,21.0,320.813199570087,0.95,4.500000000000001,44.23
1,0,1,0,0,25,2024-06-02,16:21:00,28.0,0.19999999999999968,0.5999999999999996,0.5999999999999996,0.6999999999999997,21.0,343.50504507763725,0.95,4.500000000000001,44.85
1,0,1,0,0,25,2024-06-02,16:22:00,28.0,0.19999999999999968,0.5999999999999996,0.5999999999999996,0.6999999999999997,21.0,320.3153967362496,0.95,4.500000000000001,53.44
1,0,1,0,0,25,2024-06-02,16:23:00,28.0,0.19999999999999968,0.5999999999999996,0.6499999999999997,0.6999999999999997,21.0,342.85669683132454,0.95,4.500000000000001,54.38
1,0,1,0,0,25,2024-06-02,16:24:00,28.0,0.19999999999999968,0.5999999999999996,0.6499999999999997,0.6999999999999997,21.0,346.79913481364366,0.95,4.500000000000001,38.25
1,0,1,0,0,25,2024-06-02,16:25:00,28.0,0.19999999999999968,0.5999999999999996,0.6499999999999997,0.6999999999999997,21.0,332.98519763171515,0.95,4.500000000000001,52.14
2,0,1,0,0,25,2024-06-02,16:26:00,28.0,0.19999999999999968,0.5999999999999996,0.5999999999999996,0.6999999999999997,21.0,372.1325483858679,0.96,4.500000000000001,61.16
2,0,1,0,0,25,2024-06-02,16:27:00,28.0,0.19999999999999968,0.5999999999999996,0.5499999999999996,0.6999999999999997,21.0,368.6190035570592,0.96,4.500000000000001,59.29
3,0,1,0,0,25,2024-06-02,16:28:00,28.0,0.19999999999999968,0.5999999999999996,0.5499999999999996,0.6999999999999997,21.0,395.0287756761095,0.97,4.500000000000001,38.45
3,0,1,0,0,25,2024-06-02,16:29:00,28.0,0.19999999999999968,0.5499999999999996,0.5499999999999996,0.6999999999999997,21.0,439.8682081833324,0.97,4.500000000000001,60.74
3,0,1,0,0,25,2024-06-02,16:30:00,28.0,0.19999999999999968,0.5499999999999996,0.5499999999999996,0.6499999999999997,21.0,440.4540159602992,0.97,4.500000000000001,69.77
